"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04019004081","Census Tract 40.81, Pima County, Arizona","1565","130","null","null","25","null","30","null","35","41","null","null","53","null","80","null","21","null","32","null","54","51","null","null","32","null","34","null","15","25","null","null","0","19","null","null","0","19","null","null","92","null","82","null","113","63","null","null","266","111","null","null","288","null","109","null","163","null","90","null","198","null","104","null","210","null","110","null",
"1400000US04019004082","Census Tract 40.82, Pima County, Arizona","1162","205","null","null","30","null","32","null","46","45","null","null","62","null","71","null","11","null","18","null","43","68","null","null","15","null","23","null","12","18","null","null","16","26","null","null","60","48","null","null","24","null","26","null","117","64","null","null","156","68","null","null","242","null","186","null","119","null","67","null","107","null","67","null","102","null","52","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","1656","174","null","null","110","null","85","null","93","71","null","null","3","null","5","null","58","null","82","null","105","86","null","null","63","null","46","null","32","35","null","null","2","4","null","null","94","76","null","null","136","null","90","null","124","74","null","null","240","108","null","null","152","null","77","null","182","null","91","null","126","null","114","null","136","null","83","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","133","59","null","null","6","null","10","null","0","13","null","null","6","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","18","30","null","null","0","13","null","null","27","null","25","null","20","23","null","null","0","13","null","null","54","null","46","null","2","null","10","null","0","null","13","null","0","null","13","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","261","63","null","null","42","null","31","null","23","18","null","null","0","null","13","null","9","null","10","null","46","39","null","null","22","null","22","null","5","7","null","null","19","18","null","null","17","12","null","null","14","null","19","null","30","27","null","null","17","12","null","null","0","null","13","null","12","null","19","null","5","null","8","null","0","null","13","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","308","162","null","null","10","null","16","null","0","19","null","null","8","null","13","null","24","null","37","null","7","11","null","null","0","null","19","null","36","38","null","null","34","34","null","null","0","19","null","null","13","null","17","null","34","23","null","null","27","22","null","null","17","null","18","null","0","null","19","null","98","null","137","null","0","null","19","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","548","189","null","null","123","null","134","null","104","87","null","null","19","null","28","null","33","null","40","null","43","34","null","null","0","null","19","null","27","43","null","null","64","58","null","null","35","45","null","null","24","null","42","null","10","18","null","null","0","19","null","null","31","null","46","null","0","null","19","null","12","null","25","null","23","null","37","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","128","52","null","null","0","null","13","null","6","11","null","null","5","null","7","null","13","null","13","null","7","10","null","null","0","null","13","null","10","11","null","null","14","16","null","null","0","13","null","null","4","null","6","null","14","16","null","null","31","38","null","null","8","null","10","null","9","null","13","null","0","null","13","null","7","null","11","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","260","89","null","null","39","null","37","null","17","22","null","null","38","null","38","null","41","null","46","null","8","13","null","null","9","null","12","null","0","19","null","null","15","20","null","null","11","16","null","null","32","null","26","null","17","25","null","null","13","15","null","null","5","null","8","null","9","null","14","null","6","null","10","null","0","null","19","null",
"1400000US04019004118","Census Tract 41.18, Pima County, Arizona","508","98","null","null","24","null","35","null","13","20","null","null","23","null","21","null","41","null","45","null","7","11","null","null","64","null","43","null","16","20","null","null","14","18","null","null","43","50","null","null","63","null","44","null","70","41","null","null","59","42","null","null","42","null","34","null","7","null","12","null","22","null","20","null","0","null","19","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","157","69","null","null","12","null","18","null","11","17","null","null","22","null","25","null","0","null","13","null","22","34","null","null","0","null","13","null","0","13","null","null","0","13","null","null","18","18","null","null","0","null","13","null","10","15","null","null","0","13","null","null","33","null","39","null","0","null","13","null","26","null","24","null","3","null","8","null",
"1400000US04019004126","Census Tract 41.26, Pima County, Arizona","1408","183","null","null","13","null","21","null","13","21","null","null","11","null","14","null","13","null","21","null","26","30","null","null","13","null","21","null","40","38","null","null","37","56","null","null","26","30","null","null","52","null","44","null","157","75","null","null","313","127","null","null","292","null","111","null","169","null","96","null","174","null","92","null","59","null","53","null",
"1400000US04019004127","Census Tract 41.27, Pima County, Arizona","1666","375","null","null","40","null","62","null","14","23","null","null","22","null","26","null","185","null","229","null","47","65","null","null","110","null","76","null","0","19","null","null","53","68","null","null","13","20","null","null","18","null","22","null","159","101","null","null","284","226","null","null","240","null","104","null","227","null","108","null","153","null","89","null","101","null","65","null",
"1400000US04019004128","Census Tract 41.28, Pima County, Arizona","984","169","null","null","0","null","13","null","14","24","null","null","14","null","22","null","29","null","32","null","14","23","null","null","15","null","24","null","42","50","null","null","63","62","null","null","47","44","null","null","75","null","61","null","131","72","null","null","211","91","null","null","52","null","57","null","137","null","103","null","126","null","93","null","14","null","23","null",
"1400000US04019004129","Census Tract 41.29, Pima County, Arizona","1277","150","null","null","88","null","77","null","61","62","null","null","51","null","42","null","7","null","12","null","30","39","null","null","38","null","35","null","9","13","null","null","123","97","null","null","14","23","null","null","135","null","101","null","114","55","null","null","163","73","null","null","154","null","71","null","61","null","48","null","85","null","47","null","144","null","67","null",
